id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
18,Buy services from other Districts with surpluses. Selling services between DHAs would be a new incentive for good management practice rather than penalise success PAY TRAVELLING COSTS FOR PATIENTS WHO CANNOT AFFORD TRANSPORT OUT OF THEIR DISTRICTS Appoint more hospital doctors and negotiate with consultants so that they give priority to their NHS waiting lists rather than on private practice Ensure an increased number of places in local hospitals for convalescence and community care to release beds for acute treatment.,1,0,,,
19,"So will parents. We will publish test results, exam results and truancy rates and ensure that there is regular independent inspection. THIS WILL ENABLE US TO PUT THE SPOTLIGHT ON THOSE INNER CITY LEAS AND SCHOOLS WHICH ARE FAILING THEIR PUPILS. We will continue to seek opportunities to open new CTCs in deprived inner city areas. We will ensure that more schools, especially in the inner cities, have the opportunity to develop their technological expertise.",0,0,,,
20,"and, reductions in public sector property costs. We will match Labour's spending plans for 2010/11 in health and overseas aid. GIVEN OUR COMMITMENT TO CARRY OUT A STRATEGIC DEFENCE AND SECURITY REVIEW, IT WOULD ALSO NOT BE APPROPRIATE TO MAKE IN-YEAR REDUCTIONS TO THE EXISTING DEFENCE BUDGET IN 2010/11. Savings in these protected areas will be channelled back into frontline services. The net £6 billion of savings will be made from the remaining departmental budgets.",1,0,,,
21,"The CBI's training targets envisage 80 per cent of young people reaching NVQ level 2 by the end of the Parliament. We intend to make training credits available to all 16 year-olds and 17 year-olds within the lifetime of the new Parliament. THE TECS WILL CONTINUE TO BE RESPONSIBLE FOR THE YT PROGRAMME FOR THIS AGE GROUP. We will continue to finance training programmes for the long-term un-employed and those who face particular difficulties. We will launch with the TECs a new initiative, giving people a voucher with which they can buy a 'skill check', providing assessment and guidance on how to make the most of their working lives.",0,0,,,
22,"HEALTH AND COMMUNITY CARE. The National Health Service is in a state of fundamental crisis and malaise. It is suffering shortages and declining standards. OUR PEOPLE ARE SEEING THEIR SERVICES CUT, THEIR WAITING LISTS LENGTHENED, AND MORE AND MORE NEEDS GOING UNMET. Unless a Government is elected again which is committed to the ideas and ideals of a National Health Service, one of the great achievements of 20th century civilised society could be in irreversible decline. We will back the National Health Service by increasing its budget so that by year five it will be £1 billion per annum higher than that planned by the Conservatives.",0,0,,,
23,We will end the pressure on councils to privatise their residential homes by providing funding for local authorities equivalent to the benefits paid to private homes. We will insist that the first call on income from the sale of mental health hospitals is the provision of better accommodation and services in the community for mental health users and people with learning disabilities. WE WILL END THE NEGLECT THAT HAS ALLOWED SOME FORMER PATIENTS TO END UP SLEEPING ROUGH AND LED TO OTHERS BEING PLACED ON REMAND. Labour will ensure that these services are in place before patients who will benefit from life in the community are transferred out of long-term hospital care. Raising standards in our schools. Good education is the best investment in Britain's future.,0,0,,,
24,"But trade and economic sanctions would only serve to entrench apartheid, increase the risk of bloodshed and inflict severe hardship on black South Africans without bringing a settlement any nearer. Negotiations between the leaders of the South African people are the best way to resolve the problems of that unhappy country. OVERSEAS AID. WE HAVE THE SIXTH LARGEST AID PROGRAMME IN THE WESTERN WORLD, AND THE THIRD LARGEST IN EUROPE, SPENDING ABOUT £1,300 MILLION EACH YEAR. Britain pioneered the reform of Europe's food aid policy, to make it more rapid and effective. We have substantially increased our support for the disaster, famine and refugee relief activities of voluntary agencies, as well as for their long-term development work.",0,0,,,
25,"Over 3,500 post offices have closed under Labour, and hundreds more are due to be axed. Thousands also closed under the Conservatives. OUR PRIORITY IS TO SECURE A VIABLE FUTURE FOR THE POST OFFICE NETWORK, BY DEVELOPING A BUSINESS PLAN BASED ON PROVIDING A COMBINATION OF COMMERCIAL SERVICES, BENEFITS TRANSACTIONS AND GOVERNMENT INFORMATION. This will help keep more post offices open. We will maintain the obligation on Royal Mail to provide universal same-price delivery of letters throughout the UK.",1,0,,,
26,"We will:  Scrap unfair university tuition fees for all students taking their first degree, including those studying part-time, saving them over £10,000 each. We have a financially responsible plan to phase fees out over six years, so that the change is affordable even in these difficult economic times, and without cutting university income. WE WILL IMMEDIATELY SCRAP FEES FOR FINAL YEAR STUDENTS. Reform current bursary schemes to create a National Bursary Scheme for students, so that each university gets a bursary budget suited to the needs of its students. These bursaries would be awarded both on the basis of studying strategic subjects (such as sciences and mathematics) and financial hardship.",0,0,,,
27,"Include the promotion of safer cycling and pedestrian routes in all local transport plans. Restricting aviation growth. The emissions from rising aviation are a serious problem in the fight against climate change. BUT IN SOME MORE REMOTE PARTS OF THE COUNTRY, FLIGHTS ARE A VITAL LIFELINE, AND AVIATION IS IMPORTANT FOR THE ECONOMY AS A WHOLE. Liberal Democrats believe that we should do all we can to ensure people use alternatives where that makes sense. We will:  Replace the per-passenger Air Passenger Duty with a per-plane duty (PPD), so capturing freight movements by air for the first time.",0,0,,,
28,"Illegal camping by gypsies or other travellers can affect the lives of whole communities. We believe that this problem must be tackled. WE ARE CONCERNED ABOUT THE SMALL BUT PERSISTENT MINORITY, PARTICULARLY OF YOUNG PEOPLE, WHO RE-OFFEND WHILE ALREADY ON BAIL. We have announced new measures to deter them from repeated crime. Young people who find themselves on probation for shop-lifting, vandalism or petty thuggery should be shown where the path of crime may lead.",1,0,,,
29,"We support on-site dry storage of nuclear waste, pending the long-term development of safe alternatives. Nuclear stations will not be replaced at the end of their design life. PROTECTING BRITAIN'S HERITAGE . BRITAIN'S NATURAL ENVIRONMENT AND HERITAGE ARE BEING GRADUALLY DESTROYED. We will: Clean up Britain's rivers and beaches and ensure that the costs of investment are spread fairly. We will require water companies to contribute to the cost of national environmental projects.",0,0,,,
30,"It would be wrong to push people into paying for their operations. That is why we reject the approach of the Conservatives, which would lead to this outcome. BY THE END OF 2005 EVERY HOSPITAL APPOINTMENT WILL BE BOOKED FOR THE CONVENIENCE OF THE PATIENT, MAKING IT EASIER FOR PATIENTS AND THEIR GP TO CHOOSE THE HOSPITAL AND CONSULTANT THAT BEST SUITS THEIR NEEDS. From next year, if an operation is cancelled on the day of surgery for non-clinical reasons, the hospital will have to offer another binding date within 28 days, or fund the patient's treatment at the time and hospital of the patient's choice. By modernising all maternity units, increasing the number of midwives and giving women greater choice over childbirth, we will ensure that women receive the highest quality maternity care.",0,0,,,
31,"For poorer pensioners we will introduce an additional benefit of £3.70 a week for single people and £5.75 for couples. This will increase the incomes of poorer pensioners in total by £6 per week (single person) and £9.40 per week (couple). WE WILL INTRODUCE A DEATH GRANT OF £400, RECOVERABLE FROM THE ESTATE OF THE DECEASED, SPECIFICALLY DESIGNED TO HELP PENSIONERS WITH A SMALL AMOUNT OF SAVINGS FEEL CONFIDENT THAT MOST OF THEIR, OR THEIR SPOUSE'S, FUNERAL COSTS WILL BE COVERED BY THE GRANT We will require standing charges for gas, electricity and telephones to be abolished for everyone The £10 Christmas bonus has became hopelessly inadequate to meet the extra spending pensioners and widows face at Christmas.",0,0,,,
32,"delivering an offshore electricity grid in order to support the development of a new generation of offshore wind power, and establishing at least two Marine Energy Parks giving local authorities the power to establish new district heating networks which use biogas and other low carbon fuels ALLOWING COMMUNITIES THAT HOST RENEWABLE ENERGY PROJECTS LIKE WIND FARMS TO KEEP THE ADDITIONAL BUSINESS RATES THEY GENERATE FOR SIX YEARS and, giving incentives for smaller-scale energy generation, including capturing heat that is currently wasted. Safeguard the UK's energy security. Britain has had no clear energy policy for thirteen years.",0,0,,,
33,"Implement a dynamic and properly funded regional policy. This will include the establishment of Regional Development Agencies (starting with the North, North-West, Yorkshire and Humberside) the promotion of local and regional enterprise boards greater scope for local authorities to participate constructively in economic development and creating high technology innovation centres throughout Britain. CREATE A NEW MINISTRY OF SCIENCE AND TECHNOLOGY TO PROMOTE A MAJOR INCREASE IN RESEARCH AND DEVELOPMENT. It will co-ordinate the activities and budgets of government departments involved in these areas and will encourage, in conjunction with industry and the scientific community, the full application of science to industrial processes and products. We shall extend social ownership by a variety of means, as set out in Labour's detailed proposals.",0,0,,,
34,"We will protect our employment standards. In developing the directive we will want to avoid any undermining of our regulatory framework. WE WILL CONTINUE TO WORK TO PROTECT THE RIGHTS OF CONSUMERS, BRINGING FORWARD PROPOSALS TO STRENGTHEN AND STREAMLINE CONSUMER ADVOCACY. We look forward to action from the banking industry to remove delays in processing cheques and other payments and, if necessary, will legislate to ensure this early in the next Parliament. There are many bank accounts that are lying dormant and unclaimed, often because people have forgotten about them or because the owner has died.",0,0,,,
35,"It told parents where to send their children. It did not give schools the freedom to run their own affairs. SINCE 1979 WE HAVE CREATED A RICH DIVERSITY OF SCHOOLS, TO SERVE THE VARIED TALENTS OF ALL CHILDREN AND GIVE PARENTS CHOICE WITHIN THAT DIVERSITY, BECAUSE WE BELIEVE THAT PARENTS KNOW WHAT IS BEST FOR THEIR CHILDREN. That is why we - and only we - are committed to giving the parent of every four year old child a voucher for nursery education so they can choose the pre-school education they want for their child, whether in a play-group, a reception class, or a nursery school in the private or state sector. We will give more talented children, from less well-off backgrounds, the opportunity to go to fee-paying schools by expanding the Assisted Places Scheme to cover all ages of compulsory education, in line with our current spending plans.",1,0,,,
36,"All these improvements in the wealth and standing of our country have only been possible because we have had a strong government with sound policies and a decisive majority in Parliament. A weak government with uncertain policies would not have known how to withstand the pressures upon it A GOVERNMENT WITHOUT A GOOD OVERALL MAJORITY IN PARLIAMENT WOULD NOT HAVE BEEN ALLOWED TO DO SO and a strong government with unso1ind policies would have been a positive force for disaster. In this election, only the Conservative Party is offering strong, decisive and united government.",1,0,,,
37,"We will look after the interests of Britain's veterans. We have doubled funding for research on Gulf War illnesses, and will continue this important work. IN 1997 LABOUR PROMISED A STRATEGIC DEFENCE REVIEW. Today, that review is admired around the world for its clarity, efficiency and foresight. We need more mobile and more flexible armed forces, with the ability to project force at distance and speed, to work closely with other nations and international bodies, and to fight and keep the peace.",0,0,,,
38,"We support engagement and pressure on the Iranian regime it is threatening its own people as well as the security of the region and the world. IN AFRICA, LABOUR HAS MADE AID, TRADE, CONFLICT PREVENTION AND GOOD GOVERNANCE A PRIORITY. We will support the final stages of the Comprehensive Peace Agreement in Sudan, and maintain the pressure for Zimbabwe to transition back to democracy as quickly as possible. We will work with Greece and Turkey for long-term stability in Cyprus",0,0,,,
39,"And we will build 100 new hospital developments by 2010 and 500 one-stop primary care centres, with over 3,000 GP premises modernised by 2004. We are investing an extra £7 billion of capital investment into the health service. WE HAVE SAID THAT PRIVATE FINANCE INITIATIVE (PFI) SHOULD NOT BE DELIVERED AT THE EXPENSE OF THE PAY AND CONDITIONS OF THE STAFF EMPLOYED IN THESE SCHEMES. We will seek ways in which, within the framework of PFI management, support staff could remain part of the NHS team. Photo Caption: More flexible working hours for NHS staff.",0,0,,,
40,"we support corporate status for Polytechnics but oppose the Government's plans to bring them under national control Improved education provision for those with special needs, in colleges as well as in schools, backed by a National Advisory Committee WE RECOGNISE AND WOULD UPHOLD THE RIGHTS OF THOSE WHO WISH TO PAY FOR INDEPENDENT EDUCATION IN THE PRIVATE SECTOR. We would phase out the Assisted Places scheme without affecting pupils already in the scheme, so that money which has been diverted from the state system can once again be used to raise the standards in state schools. We believe that charitable tax reliefs in private education should only go to genuinely philanthropic activities, and would review the workings of charity law with that object in view.",1,0,,,
41,"concessionary public-transport fares free TV licences for the over-75s AND FREE EYE TESTS AND PRESCRIPTIONS. Saving for pensions. As a country, we need to save more for retirement - individuals, employers, and the Government will all need to play their part. We will support ten million low-and middle-income people to build up savings through automatic enrolment in occupational pensions and new Personal Pension Accounts, ensuring that everyone in work is entitled to matched contributions from employers and government.",0,0,,,
42,"Green Action. No commercial GM crops unless we know they're safe for the environment. We support the right of communities to create GM-free zones. WE WILL INSIST ON RIGOROUS SCHEMES OF LABELLING AND TRACEABILITY IN FOOD TO GUARANTEE CONSUMER CHOICE. At the same time we will introduce measures to promote organic farming. I am passionate about the beauty of our landscape, and the communities who live within it.",0,0,,,
43,"We believe that business rates should be related to ability to pay and we will consult with industry and commerce as to how this can be achieved. Parliament itself needs a shake-up. A FAIR ELECTORAL SYSTEM WILL HAVE THAT EFFECT BUT EVEN UNDER THE PRESENT SYSTEM MANY EXISTING PARLIAMENTARY PRACTICES WILL NOT SURVIVE FOR LONG AFTER THIS ELECTION, BECAUSE THREE MAJOR POLITICAL FORCES WILL BE STRONGLY REPRESENTED. It will no longer be possible for two political parties to run the House of Commons to suit their own convenience. We intend to put the control of parliamentary time in the hands of an All-Party Business Committee and to make much more use of select committees: we want widely-supported private members bills to have sufficient time to be debated and decided upon.",1,0,,,
44,"People want to know that the police are listening to them, and the police want to be able to focus on community priorities, not ticking boxes. We will replace the existing, invisible and unaccountable police authorities and make the police accountable to a directly-elected individual who will set policing priorities for local communities. THEY WILL BE RESPONSIBLE FOR SETTING THE BUDGET AND THE STRATEGY FOR LOCAL POLICE FORCES, WITH THE POLICE RETAINING THEIR OPERATIONAL INDEPENDENCE. Giving people democratic control over policing priorities is a huge step forward in the empowerment of local communities, and we will go further by giving people the information they need to challenge their neighbourhood police teams to cut crime. We will oblige the police to publish detailed local crime data statistics every month, in an open and standardised format.",1,0,,,
45,"A Safter Environment. The countryside and the urban areas all suffer from pollution and the misuse of the environment. Labour will establish a Ministry of Environmental Protection to take positive action to safeguard the quality and safety of life. WE WILL: SET UP AN ENVIRONMENTAL PROTECTION SERVICE AND A WILDLIFE AND COUNTRYSIDE SERVICE. Extend the planning system to cover agricultural forestry and water developments requiring them, and industry, to take account of environmental considerations. Invest more in land reclamation and cleaning up, in recycling and conservation, in development of new products, processes and pollution control equipment.",0,0,,,
46,"As we move to a more federal United Kingdom, we will build on the present devolution settlement and strengthen the powers of the Scottish Parliament. We will allow the Welsh Assembly the right to pass primary legislation and to vary taxes. WE WILL EXTEND TAX-VARYING POWERS TO THE NORTHERN IRELAND ASSEMBLY FOR BOTH INCOME TAX AND CORPORATION TAX, SHOULD THE ASSEMBLY WISH TO HAVE THOSE POWERS. Give the regions of England more democratic power. We will legislate for referenda on elected regional assemblies.",1,0,,,
47,"The Union will be strengthened and the threat of separatism removed. As soon as possible after the election, we will enact legislation to allow the people of Scotland and Wales to vote in separate referendums on our proposals, which will be set out in white papers. THESE REFERENDUMS WILL TAKE PLACE NOT LATER THAN THE AUTUMN OF 1997. A simple majority of those voting in each referendum will be the majority required. Popular endorsement will strengthen the legitimacy of our proposals and speed their passage through Parliament.",0,0,,,
48,"The World Stage. This national revival is not confined to increased economic strength. Britain is also playing a major part on the international stage. FROM THE WHITE HOUSE THROUGH EUROPE TO THE KREMLIN OUR VOICE IS HEARD ON ARMS CONTROL, ON EAST-WEST ISSUES, ON HUMAN RIGHTS, ON THE MIDDLE EAST AND ON AFRICAN AFFAIRS. With the Conservative Government, Britain has played a strong and responsible role internationally. We have defended civilised values by fighting terrorism relentlessly.",1,0,,,
49,"These changes are desperately needed. Conservative and Labour governments have changed Britain into one of the most unequal societies in the developed world, where ordinary people struggle to make ends meet while the richest benefit from tax breaks. THE POOREST FIFTH OF THE POPULATION PAY A HIGHER PROPORTION OF THEIR INCOME IN TAX THAN THE RICHEST FIFTH. We set out in this manifesto a clear plan to bring the budget back under control, being honest about the tough choices we need to take. We will cut taxes for millions of working people and pensioners, paid for by making sure that the very wealthy pay their fair share and that polluting air travel is properly taxed.",0,0,,,
50,"The Alliance is determined to combine sound defence against any possible threat with determined efforts to reduce and even remove the massive nuclear stockpile, which causes increasing anxiety to the peoples of the world. New opportunities for arms agreements are being opened up by the changed priorities of a new Soviet leadership: we cannot afford to assume that this new and welcome trend in Moscow will continue unchecked, but at this delicate and hopeful stage it is vital that we have a British Government determined to seize the opportunity to drive sensible bargains on arms control which are secure because they are seen on each side as being realistic. BRITAIN CANNOT DEFEND ITSELF OR THE VALUES OF WESTERN DEMOCRACY ALONE, JUST AS IT CANNOT ACHIEVE INTERNATIONAL DISARMAMENT SOLELY BY ITS OWN ACTIONS: BOTH THE OTHER PARTIES HAVE CHOSEN IN DIFFERENT WAYS TO IGNORE THE REALITY THAT OUR DEFENCE AND DISARMAMENT EFFORTS ARE INTERDEPENDENT WITH THOSE OF OTHER COUNTRIES. The Alliance is committed to NATO, and we accept the obligations of NATO, including the presence of Allied bases and nuclear weapons on British soil on the basis of clear arrangements for a British veto over their operations including where appropriate, dual-key systems we believe it is essential to strengthen the European contribution to NATO.",1,0,,,
51,"not just in Britain but in most other countries, too. The origins of crime lie deep in society: in families where parents do not support or control their children IN SCHOOLS WHERE DISCIPLINE IS POOR and in the wider world where violence is glamorised and traditional values are under attack. Government alone cannot tackle such deep-rooted problems easily or quickly.",0,0,,,
52,"Labour is committed to investing more in real terms in our armed services over the next three years, the first year-on-year real increase in funds for over a decade. An important part of that investment will be in better service accommodation. WE ARE DETERMINED TO RECRUIT AND RETAIN THE BEST PEOPLE, FROM ALL WALKS OF LIFE AND ALL BACKGROUNDS. We will look after the interests of Britain's veterans. We have doubled funding for research on Gulf War illnesses, and will continue this important work.",0,0,,,
53,"It remains our firm and clear intention to give people of all faiths the same protection against incitement to hatred on the basis of their religion. We will legislate to outlaw it and will continue the dialogue we have started with faith groups from all backgrounds about how best to balance protection, tolerance and free speech. WE ARE PROUD TO HAVE BROUGHT IN THE HUMAN RIGHTS ACT, ENABLING BRITISH CITIZENS TO TAKE ACTION IN BRITISH COURTS RATHER THAN HAVING TO WAIT YEARS TO SEEK REDRESS IN STRASBOURG. But rights must be balanced by responsibilities. So we will continue to bear down on abusive or frivolous claims.",0,0,,,
54,"PRICES AND MORTGAGES: Stick to the policies which have delivered the lowest inflation levels and mortgage rates for a generation, meeting our inflation target of 2.5% or less. JOBS: Protect jobs by keeping Britain out of the European Social Chapter BUILD ON OUR RECORD OF FALLING UNEMPLOYMENT and help get the long term unemployed back to work - including by requiring those on benefit for some time to undertake work experience on a community project. ENTERPRISE: Support growth and investment by keeping Britain the lowest tax major economy in Europe.",1,0,,,
55,"They can destroy whole neighbourhoods. The promising youth of today can too easily become the sad dropouts of tomorrow turning to crime and violence. THE CONSERVATIVE GOVERNMENT HAS A COMPREHENSIVE STRATEGY, LAUNCHED IN 1995, COMMITTED TO FIGHTING DRUGS IN COMMUNITIES AND IN SCHOOLS. It is tough on criminals and vigilant at our ports. It is respected throughout the world.",1,0,,,
56,"There are few extra bobbies on the beat. The Alliance would tackle both crime and the causes of crime. SOME LABOUR-CONTROLLED BOROUGHS REFUSE TO CO-OPERATE WITH THE POLICE IN COMBATING CRIME. The Conservative Government refuses to recognise that homelessness, unemployment and aimless bed-and-breakfast regimes are breeding-grounds of delinquency. Both are wrong.",1,0,,,
57,"This will help reduce global warming, cut air pollution and prevent waste. Our targets include cutting carbon dioxide emissions (the main cause of climate change) by 30 per cent from the 1990 level over the next 15 years. CUT VAT AND TAXES ON JOBS, AND MAKE UP THE DIFFERENCE BY TAXING POLLUTION INSTEAD. This will help create more jobs and a better standard of living. Adopt a Green Action Programme.",0,0,,,
58,"ban off-licences and supermarkets from selling alcohol below cost price and, permit local councils to charge more for late-night licences to pay for additional policing. WE RECOGNISE THE NEED FOR CRIMINAL SANCTIONS LIKE ASBOS AND FIXED PENALTY NOTICES, BUT THEY ARE BLUNT INSTRUMENTS THAT OFTEN FAIL THEIR PURPOSE OF DETERRING PEOPLE FROM COMMITTING MORE CRIME. We will introduce a series of early intervention measures, including grounding orders, to allow the police to use instant sanctions to deal with anti-social behaviour without criminalising young people unnecessarily. Put the criminal justice system on the side of the public. Today, almost four out of every five people found guilty of a knife crime escape jail.",1,0,,,
59,We believe that people should choose how their money is spent. They should be rewarded for their hard work and be given peace of mind in old age. WE WILL USE THE REMAINING £4 BILLION OF OUR £12 BILLION SAVINGS TO CUT TAXES IN OUR FIRST BUDGET. Lower taxes promote enterprise and growth. But they also promote the right values.,1,0,,,
